trip_id,user_id,request_ts,completed_ts,pickup_city,dropoff_city,tariff,order_status,distance_km,duration_min,surge_multiplier,eta_minutes,gmv,platform_revenue,promo_discount,driver_bonus,processing_cost,insurance_cost,support_cost,refund_amount,variable_ops_cost,contribution_margin,rating,is_airport_trip,weather_bucket,payment_method
T0014578,U01406,2026-03-29T10:18:00,2026-03-29T11:02:00,Москва,Москва,Эконом,completed,21.2,44.6,1.0,4.5,593.89,130.66,0.0,0.0,7.13,4.75,14.64,0.0,26.52,104.14,5.0,True,Снег,Наличные
T0014579,U01407,2026-03-31T13:31:00,2026-03-31T15:08:00,Казань,Казань,Комфорт,completed,23.44,97.1,1.35,7.4,1152.61,276.63,125.74,0.0,13.83,9.22,30.7,0.0,53.75,97.13,4.9,False,Дождь,Карта
T0014580,U01408,2025-11-08T20:10:00,,Екатеринбург,Екатеринбург,Комфорт,cancelled_driver,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,1.77,-1.77,,False,Снег,Карта
T0014581,U01408,2025-11-08T21:56:00,2025-11-08T22:12:00,Екатеринбург,Екатеринбург,Комфорт,completed,4.1,16.6,1.0,4.7,256.97,61.67,15.42,0.0,6.0,4.0,0.0,0.0,10.0,36.26,5.0,False,Снег,Карта
T0014582,U01408,2025-11-30T07:30:00,2025-11-30T07:47:00,Екатеринбург,Екатеринбург,Комфорт,completed,4.24,17.4,1.0,8.0,261.29,62.71,15.68,0.0,6.0,4.0,0.0,0.0,10.0,37.03,4.8,False,Снег,Карта
T0014583,U01408,2025-12-16T13:01:00,2025-12-16T13:45:00,Екатеринбург,Екатеринбург,Комфорт,completed,11.77,44.9,1.0,6.3,494.93,118.78,29.7,0.0,6.0,4.0,0.0,0.0,10.0,79.09,4.9,False,Ясно,Карта
T0014584,U01408,2025-12-20T22:11:00,2025-12-20T23:18:00,Екатеринбург,Екатеринбург,Эконом,completed,17.71,67.6,1.0,3.5,510.05,112.21,30.6,0.0,6.12,4.08,0.0,0.0,10.2,71.41,4.8,False,Снег,Карта
T0014585,U01408,2025-12-22T11:57:00,2025-12-22T13:05:00,Екатеринбург,Екатеринбург,Комфорт,completed,17.83,68.2,1.0,6.5,682.85,163.88,40.97,0.0,8.19,5.46,0.0,0.0,13.66,109.26,4.7,False,Ясно,Карта
T0014586,U01408,2026-01-04T15:51:00,2026-01-04T16:13:00,Екатеринбург,Екатеринбург,Комфорт,completed,6.34,22.3,1.0,8.3,326.61,78.39,19.6,0.0,6.0,4.0,0.0,0.0,10.0,48.79,4.0,False,Ясно,Карта
T0014587,U01408,2026-01-17T14:07:00,,Екатеринбург,Екатеринбург,Комфорт,cancelled_driver,0.0,0.0,1.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Карта
T0014588,U01408,2026-01-18T10:02:00,,Екатеринбург,Екатеринбург,Эконом,cancelled_driver,0.0,0.0,1.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,2.8,-2.8,,False,Ясно,Карта
T0014589,U01408,2026-01-19T20:13:00,2026-01-19T20:32:00,Екатеринбург,Екатеринбург,Комфорт,completed,4.86,20.0,1.26,3.3,353.81,84.91,21.23,0.0,6.0,4.0,0.0,0.0,10.0,53.69,4.6,False,Дождь,Карта
T0014590,U01408,2026-01-20T16:14:00,2026-01-20T16:46:00,Екатеринбург,Екатеринбург,Эконом,completed,7.83,33.0,1.0,9.2,272.89,60.03,16.37,0.0,6.0,4.0,26.16,0.0,36.16,7.5,4.7,False,Ясно,Карта
T0014591,U01408,2026-01-28T08:32:00,2026-01-28T08:49:00,Екатеринбург,Екатеринбург,Комфорт,completed,5.14,17.3,1.0,6.8,289.29,69.43,31.97,0.0,6.0,4.0,16.39,0.0,26.39,11.07,5.0,False,Ясно,Карта
T0014592,U01408,2026-01-31T10:21:00,2026-01-31T10:40:00,Екатеринбург,Екатеринбург,Комфорт,completed,5.66,19.2,1.1,5.4,334.61,80.31,20.08,0.0,6.0,4.0,0.0,0.0,10.0,50.23,4.7,False,Дождь,Карта
T0014593,U01408,2026-02-22T22:52:00,2026-02-22T23:09:00,Екатеринбург,Екатеринбург,Комфорт,completed,5.8,17.3,1.0,3.6,309.9,74.38,18.59,0.0,6.0,4.0,0.0,0.0,10.0,45.78,4.9,False,Ясно,Карта
T0014594,U01408,2026-03-02T16:06:00,2026-03-02T16:20:00,Екатеринбург,Екатеринбург,Комфорт,completed,3.82,14.8,1.0,7.6,248.56,59.66,39.45,0.0,6.0,4.0,0.0,0.0,10.0,10.21,4.7,False,Ясно,Карта
T0014595,U01408,2026-03-26T17:25:00,2026-03-26T18:02:00,Екатеринбург,Екатеринбург,Эконом,completed,9.85,37.1,1.0,3.7,321.36,70.7,19.28,0.0,6.0,4.0,0.0,0.0,10.0,41.42,4.8,False,Ясно,Карта
T0014596,U01408,2026-03-28T07:39:00,2026-03-28T08:13:00,Екатеринбург,Екатеринбург,Комфорт,completed,10.78,34.4,1.0,9.3,464.23,111.42,27.85,0.0,6.0,4.0,0.0,0.0,10.0,73.56,5.0,False,Ясно,Карта
T0014597,U01408,2026-03-31T15:00:00,2026-03-31T16:12:00,Екатеринбург,Екатеринбург,Комфорт,completed,17.2,72.4,1.0,10.6,663.15,159.16,39.79,0.0,7.96,5.31,0.0,0.0,13.26,106.1,4.5,False,Ясно,Карта
T0014598,U01409,2024-11-14T16:26:00,2024-11-14T16:58:00,Москва,Москва,Эконом,completed,11.03,32.7,1.5,7.8,523.5,115.17,31.41,0.0,6.28,4.19,0.0,0.0,10.47,73.29,4.6,False,Праздник,Кошелек
T0014599,U01409,2024-12-19T20:58:00,2024-12-19T21:21:00,Москва,Москва,Комфорт,completed,6.42,23.1,1.37,2.6,451.98,108.47,27.12,0.0,6.0,4.0,0.0,0.0,10.0,71.36,4.3,False,Дождь,Кошелек
T0014600,U01409,2025-02-11T07:22:00,2025-02-11T07:56:00,Москва,Москва,Комфорт,completed,11.36,34.1,1.0,3.0,482.29,115.75,93.48,0.0,6.0,4.0,0.0,0.0,10.0,12.27,4.9,False,Ясно,Кошелек
T0014601,U01409,2025-12-28T19:07:00,2025-12-28T19:33:00,Москва,Москва,Комфорт,completed,8.85,26.2,1.0,7.5,404.49,97.08,24.27,0.0,6.0,4.0,0.0,0.0,10.0,62.81,4.3,False,Ясно,Кошелек
T0014602,U01410,2025-06-11T14:05:00,2025-06-11T14:23:00,Казань,Казань,Эконом,completed,5.49,18.9,1.11,3.1,241.2,53.06,13.2,0.0,6.0,4.0,0.0,0.0,10.0,29.86,5.0,False,Дождь,Карта
T0014603,U01410,2026-01-12T12:16:00,2026-01-12T12:42:00,Казань,Казань,Эконом,completed,7.35,26.3,1.0,5.4,261.46,57.52,0.0,0.0,6.0,4.0,0.0,0.0,10.0,47.52,5.0,False,Ясно,Карта
T0014604,U01410,2026-02-27T21:56:00,2026-02-27T22:47:00,Казань,Казань,Эконом,completed,12.08,51.3,1.2,5.3,449.49,98.89,0.0,12.69,6.0,4.0,0.0,0.0,10.0,76.2,5.0,False,Пиковый спрос,Карта
T0014605,U01410,2026-03-08T19:35:00,,Казань,Казань,Эконом,cancelled_rider,0.0,0.0,1.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Карта
T0014606,U01410,2026-03-28T22:42:00,2026-03-28T23:03:00,Казань,Казань,Эконом,completed,5.52,21.9,1.38,5.2,300.55,66.12,0.0,0.0,6.0,4.0,0.0,0.0,10.0,56.12,4.9,False,Пиковый спрос,Карта
T0014607,U01411,2026-03-31T06:52:00,2026-03-31T07:11:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,5.34,19.6,1.3,3.0,276.51,60.83,0.0,0.0,6.0,4.0,0.0,0.0,10.0,50.83,4.8,False,Пиковый спрос,Карта
T0014608,U01412,2025-02-27T12:54:00,2025-02-27T13:14:00,Екатеринбург,Екатеринбург,Эконом,completed,5.91,20.5,1.0,4.0,226.88,49.91,13.61,0.0,6.0,4.0,0.0,0.0,10.0,26.3,5.0,False,Ясно,Карта
T0014609,U01412,2025-03-28T18:14:00,2025-03-28T18:32:00,Екатеринбург,Екатеринбург,Эконом,completed,4.45,18.8,1.0,10.0,191.68,42.17,11.5,0.0,6.0,4.0,21.82,0.0,31.82,-1.15,5.0,False,Снег,Карта
T0014610,U01412,2025-04-20T20:54:00,2025-04-20T21:19:00,Екатеринбург,Екатеринбург,Эконом,completed,6.53,25.8,1.2,5.1,289.09,63.6,17.35,0.0,6.0,4.0,0.0,0.0,10.0,36.26,4.4,False,Дождь,Карта
T0014611,U01412,2025-05-03T20:41:00,2025-05-03T21:26:00,Екатеринбург,Екатеринбург,Комфорт,completed,14.98,45.6,1.42,7.1,842.65,202.23,50.56,0.0,10.11,6.74,0.0,0.0,16.85,134.82,4.7,False,Дождь,Карта
T0014612,U01412,2025-05-06T22:11:00,2025-05-06T23:16:00,Екатеринбург,Москва,Эконом,completed,25.54,65.7,1.0,7.7,697.99,153.56,41.88,0.0,8.38,5.58,0.0,0.0,13.96,97.72,4.7,True,Ясно,Карта
T0014613,U01412,2025-05-08T06:05:00,2025-05-08T06:22:00,Екатеринбург,Екатеринбург,Эконом,completed,5.18,17.2,1.0,4.2,209.28,46.04,12.56,0.0,6.0,4.0,0.0,0.0,10.0,23.48,4.9,False,Ясно,Карта
T0014614,U01412,2025-05-12T08:03:00,2025-05-12T08:32:00,Екатеринбург,Екатеринбург,Эконом,completed,7.74,29.1,1.0,6.1,270.86,59.59,64.38,0.0,6.0,4.0,0.0,0.0,10.0,-14.79,5.0,False,Ясно,Карта
T0014615,U01412,2025-05-16T20:05:00,2025-05-16T21:04:00,Екатеринбург,Екатеринбург,Эконом,completed,16.65,59.5,1.0,8.9,484.52,106.59,29.07,0.0,6.0,4.0,0.0,0.0,10.0,67.52,5.0,False,Ясно,Карта
T0014616,U01412,2025-05-19T17:13:00,2025-05-19T17:39:00,Екатеринбург,Екатеринбург,Эконом,completed,7.35,26.2,1.0,7.0,261.35,57.5,15.68,0.0,6.0,4.0,0.0,0.0,10.0,31.82,5.0,False,Ясно,Карта
T0014617,U01412,2025-05-25T06:54:00,2025-05-25T07:07:00,Екатеринбург,Екатеринбург,Эконом,completed,3.76,13.8,1.14,8.3,199.42,43.87,11.97,0.0,6.0,4.0,34.95,0.0,44.95,-13.04,4.5,False,Дождь,Карта
T0014618,U01412,2025-06-13T14:25:00,2025-06-13T14:45:00,Екатеринбург,Екатеринбург,Эконом,completed,6.88,20.7,1.42,7.0,353.8,77.83,35.81,0.0,6.0,4.0,32.88,0.0,42.88,-0.86,5.0,False,Пиковый спрос,Карта
T0014619,U01412,2025-06-20T15:32:00,2025-06-20T16:05:00,Екатеринбург,Екатеринбург,Эконом,completed,7.69,33.6,1.06,9.3,286.76,63.09,61.46,0.0,6.0,4.0,0.0,0.0,10.0,-8.37,5.0,False,Дождь,Карта
T0014620,U01412,2025-06-21T17:10:00,2025-06-21T17:57:00,Екатеринбург,Екатеринбург,Эконом,completed,16.73,47.1,1.0,6.7,486.55,107.04,29.19,0.0,6.0,4.0,0.0,0.0,10.0,67.85,4.2,False,Ясно,Карта
T0014621,U01412,2025-07-08T20:31:00,2025-07-08T20:53:00,Екатеринбург,Екатеринбург,Эконом,completed,6.37,22.7,1.16,7.6,275.81,60.68,16.55,13.43,6.0,4.0,0.0,0.0,10.0,20.7,5.0,False,Пиковый спрос,Карта
T0014622,U01412,2025-07-25T09:50:00,2025-07-25T10:15:00,Екатеринбург,Екатеринбург,Эконом,completed,8.59,25.7,1.0,5.1,291.13,64.05,17.47,0.0,6.0,4.0,0.0,0.0,10.0,36.58,4.5,False,Ясно,Карта
T0014623,U01412,2025-07-31T18:42:00,2025-07-31T18:49:00,Екатеринбург,Екатеринбург,Эконом,completed,2.37,7.7,1.0,8.6,141.87,31.21,8.51,0.0,6.0,4.0,0.0,0.0,10.0,12.7,4.7,False,Ясно,Карта
T0014624,U01412,2025-08-10T17:20:00,2025-08-10T17:57:00,Екатеринбург,Екатеринбург,Эконом,completed,9.08,37.9,1.0,7.7,303.01,66.66,18.18,0.0,6.0,4.0,40.29,0.0,50.29,-1.8,4.2,False,Ясно,Карта
T0014625,U01412,2025-08-26T18:34:00,,Екатеринбург,Екатеринбург,Эконом,cancelled_driver,0.0,0.0,1.43,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,1.82,-1.82,,False,Пиковый спрос,Карта
T0014626,U01412,2025-08-29T17:28:00,2025-08-29T17:53:00,Екатеринбург,Екатеринбург,Эконом,completed,7.22,25.0,1.0,9.9,258.37,56.84,15.5,0.0,6.0,4.0,0.0,0.0,10.0,31.34,4.7,False,Ясно,Карта
T0014627,U01412,2025-09-20T06:56:00,2025-09-20T07:55:00,Екатеринбург,Екатеринбург,Эконом,completed,14.86,59.7,1.34,3.1,590.46,129.9,35.43,0.0,7.09,4.72,0.0,0.0,11.81,82.66,4.5,False,Дождь,Карта
T0014628,U01412,2025-10-24T22:20:00,2025-10-24T22:33:00,Екатеринбург,Екатеринбург,Эконом,completed,4.71,13.3,1.29,3.7,255.7,56.25,15.34,7.04,6.0,4.0,0.0,0.0,10.0,23.87,5.0,False,Праздник,Карта
T0014629,U01412,2025-11-17T10:09:00,2025-11-17T10:26:00,Екатеринбург,Екатеринбург,Эконом,completed,5.64,17.1,1.35,6.5,297.84,65.53,17.87,0.0,6.0,4.0,0.0,0.0,10.0,37.65,4.8,False,Дождь,Карта
T0014630,U01412,2025-11-20T19:52:00,2025-11-20T20:12:00,Екатеринбург,Екатеринбург,Эконом,completed,6.76,20.2,1.0,6.7,247.34,54.41,28.82,0.0,6.0,4.0,0.0,0.0,10.0,15.6,5.0,False,Ясно,Карта
T0014631,U01412,2025-12-15T16:08:00,,Екатеринбург,Екатеринбург,Эконом,cancelled_rider,0.0,0.0,1.45,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Дождь,Карта
T0014632,U01412,2025-12-16T21:29:00,2025-12-16T21:51:00,Екатеринбург,Екатеринбург,Эконом,completed,8.14,22.8,1.0,7.5,280.41,61.69,16.82,0.0,6.0,4.0,20.26,0.0,30.26,14.6,4.6,False,Ясно,Карта
T0014633,U01412,2025-12-17T22:04:00,2025-12-17T22:25:00,Екатеринбург,Екатеринбург,Эконом,completed,7.53,21.5,1.0,8.8,265.76,58.47,15.95,0.0,6.0,4.0,0.0,0.0,10.0,32.52,4.9,False,Ясно,Карта
T0014634,U01412,2026-01-01T11:43:00,2026-01-01T12:26:00,Екатеринбург,Екатеринбург,Эконом,completed,12.78,43.6,1.36,6.4,531.63,116.96,31.9,21.85,6.38,4.25,0.0,0.0,10.63,52.58,4.7,False,Пиковый спрос,Карта
T0014635,U01412,2026-01-08T17:05:00,2026-01-08T17:57:00,Екатеринбург,Москва,Эконом,completed,17.92,52.2,1.3,5.0,667.88,146.93,109.09,0.0,8.01,5.34,22.64,0.0,36.0,1.85,5.0,True,Дождь,Карта
T0014636,U01412,2026-01-20T17:29:00,2026-01-20T18:09:00,Екатеринбург,Санкт-Петербург,Эконом,completed,15.09,40.4,1.0,6.0,447.25,98.39,26.83,0.0,6.0,4.0,0.0,0.0,10.0,61.56,4.7,True,Ясно,Карта
T0014637,U01412,2026-01-27T11:32:00,2026-01-27T11:43:00,Екатеринбург,Екатеринбург,Эконом,completed,3.44,11.7,1.39,7.9,232.94,51.25,13.98,0.0,6.0,4.0,0.0,0.0,10.0,27.27,5.0,False,Дождь,Карта
T0014638,U01412,2026-02-12T12:38:00,2026-02-12T13:21:00,Екатеринбург,Екатеринбург,Эконом,completed,11.56,43.6,1.1,6.8,398.89,87.76,23.93,0.0,6.0,4.0,0.0,0.0,10.0,53.82,4.7,False,Дождь,Карта
T0014639,U01412,2026-02-20T11:03:00,2026-02-20T11:43:00,Екатеринбург,Екатеринбург,Эконом,completed,12.02,40.2,1.35,4.7,503.26,110.72,30.2,23.61,6.04,4.03,0.0,0.0,10.07,46.85,5.0,False,Пиковый спрос,Карта
T0014640,U01412,2026-02-25T14:13:00,2026-02-25T14:19:00,Екатеринбург,Екатеринбург,Эконом,completed,1.92,6.9,1.0,8.0,131.09,28.84,25.32,0.0,6.0,4.0,0.0,0.0,10.0,-6.48,4.5,False,Ясно,Карта
T0014641,U01412,2026-03-01T20:57:00,2026-03-01T21:04:00,Екатеринбург,Санкт-Петербург,Эконом,completed,3.71,7.3,1.17,4.8,203.77,44.83,22.11,0.0,6.0,4.0,0.0,0.0,10.0,12.72,4.3,True,Дождь,Карта
T0014642,U01412,2026-03-20T12:15:00,,Екатеринбург,Екатеринбург,Эконом,cancelled_rider,0.0,0.0,1.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Карта
T0014643,U01413,2025-09-26T19:52:00,2025-09-26T20:38:00,Москва,Москва,Эконом,completed,11.14,46.1,1.0,6.5,352.3,77.51,0.0,0.0,6.0,4.0,0.0,0.0,10.0,67.51,4.5,False,Ясно,Карта
T0014644,U01413,2025-10-01T22:21:00,2025-10-01T22:30:00,Москва,Москва,Эконом,completed,2.26,9.9,1.0,7.0,139.33,30.65,10.17,0.0,6.0,4.0,0.0,0.0,10.0,10.48,4.7,False,Ясно,Карта
T0014645,U01413,2025-10-27T06:15:00,,Москва,Москва,Эконом,cancelled_rider,0.0,0.0,1.5,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,Праздник,Карта
T0014646,U01413,2025-11-06T20:07:00,2025-11-06T20:44:00,Москва,Москва,Эконом,completed,12.02,37.6,1.0,9.2,373.59,82.19,0.0,0.0,6.0,4.0,0.0,0.0,10.0,72.19,5.0,False,Ясно,Карта
T0014647,U01413,2025-11-14T14:57:00,2025-11-14T15:37:00,Москва,Москва,Эконом,completed,13.41,40.5,1.0,2.6,406.78,89.49,0.0,0.0,6.0,4.0,0.0,0.0,10.0,79.49,5.0,False,Снег,Карта
T0014648,U01413,2025-11-21T19:01:00,,Москва,Москва,Эконом,cancelled_rider,0.0,0.0,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Карта
T0014649,U01413,2025-11-21T14:04:00,2025-11-21T14:19:00,Москва,Москва,Комфорт,completed,5.48,15.5,1.22,7.0,366.67,88.0,0.0,0.0,6.0,4.0,0.0,0.0,10.0,78.0,4.7,False,Дождь,Карта
T0014650,U01413,2025-12-09T19:43:00,2025-12-09T20:02:00,Москва,Москва,Эконом,completed,5.97,19.9,1.0,9.7,228.29,50.22,0.0,0.0,6.0,4.0,21.84,0.0,31.84,18.38,4.9,False,Ясно,Карта
T0014651,U01413,2026-01-07T13:38:00,2026-01-07T13:50:00,Москва,Москва,Эконом,completed,2.95,12.5,1.23,6.6,191.88,42.21,0.0,0.0,6.0,4.0,0.0,0.0,10.0,32.21,4.6,False,Пиковый спрос,Карта
T0014652,U01413,2026-01-19T11:46:00,2026-01-19T11:58:00,Москва,Москва,Эконом,completed,2.95,12.5,1.37,4.0,213.99,47.08,0.0,0.0,6.0,4.0,0.0,0.0,10.0,37.08,4.6,False,Дождь,Карта
T0014653,U01413,2026-02-04T12:13:00,2026-02-04T12:28:00,Москва,Москва,Эконом,completed,5.13,15.6,1.32,2.8,274.77,60.45,34.33,0.0,6.0,4.0,0.0,0.0,10.0,16.12,4.8,False,Праздник,Карта
T0014654,U01413,2026-02-10T16:50:00,2026-02-10T17:01:00,Москва,Москва,Эконом,completed,3.62,12.0,1.33,9.3,228.52,50.28,0.0,0.0,6.0,4.0,0.0,0.0,10.0,40.28,5.0,False,Пиковый спрос,Карта
T0014655,U01413,2026-02-13T14:20:00,2026-02-13T14:43:00,Москва,Москва,Эконом,completed,6.29,23.8,1.0,6.2,235.92,51.9,0.0,0.0,6.0,4.0,0.0,0.0,10.0,41.9,5.0,False,Ясно,Карта
T0014656,U01413,2026-02-14T22:31:00,2026-02-14T22:39:00,Москва,Москва,Эконом,completed,2.44,8.6,1.34,4.8,193.17,42.5,0.0,7.5,6.0,4.0,0.0,11.15,10.0,13.84,5.0,False,Пиковый спрос,Карта
T0014657,U01413,2026-03-01T11:16:00,2026-03-01T12:03:00,Москва,Москва,Эконом,completed,22.22,47.4,1.2,4.7,742.66,163.38,0.0,0.0,8.91,5.94,0.0,0.0,14.85,148.53,4.5,True,Дождь,Карта
T0014658,U01414,2026-03-18T19:21:00,2026-03-18T19:42:00,Москва,Москва,Эконом,completed,4.79,21.0,1.35,11.0,268.96,59.17,0.0,0.0,6.0,4.0,0.0,0.0,10.0,49.17,4.6,False,Дождь,Наличные
T0014659,U01414,2026-03-20T07:37:00,2026-03-20T07:45:00,Москва,Москва,Эконом,completed,1.93,8.0,1.0,6.5,131.25,28.87,0.0,0.0,6.0,4.0,0.0,0.0,10.0,18.87,4.5,False,Ясно,Наличные
T0014660,U01414,2026-03-24T22:02:00,2026-03-24T22:37:00,Москва,Москва,Эконом,completed,8.55,35.6,1.43,6.4,414.02,91.08,0.0,0.0,6.0,4.0,0.0,0.0,10.0,81.08,5.0,False,Дождь,Наличные
T0014661,U01418,2024-10-30T20:52:00,2024-10-30T21:14:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,5.2,22.3,1.44,6.4,301.28,66.28,42.15,13.77,6.0,4.0,0.0,0.0,10.0,0.36,4.8,False,Пиковый спрос,Карта
T0014662,U01418,2024-11-01T21:42:00,,Санкт-Петербург,Санкт-Петербург,Эконом,cancelled_rider,0.0,0.0,1.2,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Пиковый спрос,Карта
T0014663,U01418,2024-11-17T06:39:00,2024-11-17T07:01:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,6.4,22.6,1.0,6.7,238.65,52.5,35.85,0.0,6.0,4.0,0.0,0.0,10.0,6.65,5.0,False,Ясно,Карта
T0014664,U01418,2024-11-19T14:49:00,2024-11-19T15:01:00,Санкт-Петербург,Казань,Эконом,completed,7.94,13.0,1.0,6.7,275.46,60.6,0.0,0.0,6.0,4.0,0.0,0.0,10.0,50.6,5.0,True,Ясно,Карта
T0014665,U01418,2025-02-05T16:57:00,2025-02-05T17:29:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,9.89,32.2,1.0,2.0,436.49,104.76,78.29,0.0,6.0,4.0,0.0,0.0,10.0,16.46,5.0,False,Ясно,Карта
T0014666,U01418,2025-03-12T19:26:00,2025-03-12T19:35:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,2.17,9.0,1.0,3.0,137.2,30.18,0.0,0.0,6.0,4.0,0.0,0.0,10.0,20.18,4.5,False,Ясно,Карта
T0014667,U01418,2025-04-21T11:34:00,2025-04-21T11:42:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,2.34,8.9,1.54,5.6,217.14,47.77,22.29,0.0,6.0,4.0,0.0,0.0,10.0,15.48,5.0,False,Праздник,Карта
T0014668,U01418,2025-07-22T15:53:00,2025-07-22T16:02:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,2.27,10.0,1.0,5.4,139.52,30.7,0.0,0.0,6.0,4.0,0.0,0.0,10.0,20.7,4.5,False,Ясно,Карта
T0014669,U01418,2025-08-15T15:39:00,2025-08-15T15:55:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,4.87,16.3,1.0,7.5,201.82,44.4,16.0,0.0,6.0,4.0,0.0,0.0,10.0,18.4,4.5,False,Снег,Карта
T0014670,U01418,2025-08-18T19:59:00,2025-08-18T20:16:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,4.09,17.2,1.09,12.1,199.15,43.81,26.57,0.0,6.0,4.0,0.0,0.0,10.0,7.24,4.9,False,Пиковый спрос,Карта
T0014671,U01418,2025-09-13T16:52:00,2025-09-13T17:12:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,5.04,20.3,1.0,7.5,206.0,45.32,0.0,0.0,6.0,4.0,0.0,0.0,10.0,35.32,4.5,False,Ясно,Карта
T0014672,U01418,2025-09-17T12:58:00,2025-09-17T13:28:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,8.24,30.7,1.0,8.5,282.82,62.22,0.0,0.0,6.0,4.0,0.0,0.0,10.0,52.22,5.0,False,Ясно,Карта
T0014673,U01418,2025-09-19T19:38:00,2025-09-19T20:14:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,10.76,36.4,1.0,10.5,343.3,75.53,0.0,0.0,6.0,4.0,0.0,0.0,10.0,65.53,5.0,False,Ясно,Карта
T0014674,U01418,2025-12-22T20:09:00,2025-12-22T20:23:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,5.19,14.0,1.0,7.3,209.55,46.1,0.0,0.0,6.0,4.0,0.0,0.0,10.0,36.1,5.0,True,Снег,Карта
T0014675,U01418,2025-12-23T06:33:00,2025-12-23T07:12:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,11.02,39.4,1.0,2.0,349.49,76.89,0.0,0.0,6.0,4.0,0.0,0.0,10.0,66.89,4.8,False,Снег,Карта
T0014676,U01418,2026-03-07T17:50:00,,Санкт-Петербург,Санкт-Петербург,Эконом,cancelled_rider,0.0,0.0,1.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,5.99,0.0,5.99,-5.99,,False,Ясно,Карта
T0014677,U01418,2026-03-09T18:42:00,2026-03-09T19:04:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,6.67,22.0,1.0,10.2,245.04,53.91,0.0,0.0,6.0,4.0,0.0,0.0,10.0,43.91,4.6,False,Ясно,Карта
T0014678,U01419,2025-09-28T16:17:00,2025-09-28T17:01:00,Новосибирск,Новосибирск,Эконом,completed,11.3,44.2,1.0,6.3,356.14,78.35,62.85,0.0,6.0,4.0,0.0,0.0,10.0,5.5,4.9,False,Снег,Карта
T0014679,U01419,2025-10-13T14:00:00,2025-10-13T14:07:00,Новосибирск,Новосибирск,Эконом,completed,2.53,7.6,1.12,6.3,162.48,35.74,0.0,0.0,6.0,4.0,0.0,0.0,10.0,25.74,4.4,False,Дождь,Карта
T0014680,U01419,2025-10-19T20:14:00,2025-10-19T20:33:00,Новосибирск,Новосибирск,Эконом,completed,4.9,19.6,1.0,8.1,202.55,44.56,0.0,0.0,6.0,4.0,0.0,0.0,10.0,34.56,5.0,False,Ясно,Карта
T0014681,U01419,2025-10-29T22:09:00,2025-10-29T22:15:00,Новосибирск,Новосибирск,Эконом,completed,2.33,6.6,1.0,4.6,140.84,30.98,0.0,0.0,6.0,4.0,0.0,0.0,10.0,20.98,4.7,False,Ясно,Карта
T0014682,U01419,2025-11-29T17:31:00,2025-11-29T17:52:00,Новосибирск,Новосибирск,Эконом,completed,5.37,21.2,1.07,4.1,228.38,50.24,0.0,10.33,6.0,4.0,16.74,0.0,26.74,13.17,5.0,False,Пиковый спрос,Карта
T0014683,U01419,2025-12-08T18:12:00,2025-12-08T18:24:00,Новосибирск,Новосибирск,Эконом,completed,4.39,13.0,1.1,4.1,208.71,45.92,34.8,0.0,6.0,4.0,19.13,0.0,29.13,-18.01,4.8,False,Дождь,Карта
T0014684,U01419,2025-12-08T17:11:00,2025-12-08T17:37:00,Новосибирск,Новосибирск,Эконом,completed,6.98,26.2,1.0,6.5,252.57,55.57,0.0,0.0,6.0,4.0,20.36,0.0,30.36,25.21,4.8,False,Ясно,Карта
T0014685,U01419,2025-12-10T16:47:00,2025-12-10T17:37:00,Новосибирск,Новосибирск,Эконом,completed,13.18,51.0,1.0,8.3,401.34,88.3,0.0,0.0,6.0,4.0,0.0,0.0,10.0,78.3,4.9,False,Ясно,Карта
