campaign_id,campaign_name,campaign_type,touch_channel,start_ts,end_ts,target_segment_demo,touch_count,conversions,conversion_rate_7d,budget_demo
SER_012,Service / Email / SER_012,Service,Email,2025-07-29,2026-03-05,Смешанный сегмент,4,0,0.0,63.95
SER_012,Service / Push / SER_012,Service,Push,2024-03-19,2026-03-18,Смешанный сегмент,8,0,0.0,166.36
SER_012,Service / Retargeting / SER_012,Service,Retargeting,2024-10-09,2026-02-24,Смешанный сегмент,3,0,0.0,34.78
SER_012,Service / SMS / SER_012,Service,SMS,2025-05-08,2026-02-13,Смешанный сегмент,3,0,0.0,83.4
SER_013,Service / Push / SER_013,Service,Push,2025-06-07,2026-03-22,Смешанный сегмент,7,1,0.1429,108.06
SER_013,Service / Retargeting / SER_013,Service,Retargeting,2024-09-17,2024-09-17,Смешанный сегмент,1,0,0.0,9.07
SER_013,Service / Email / SER_013,Service,Email,2024-09-13,2025-12-30,Смешанный сегмент,5,0,0.0,86.25
SER_013,Service / In-App / SER_013,Service,In-App,2024-08-10,2025-07-17,Смешанный сегмент,4,0,0.0,56.29
SER_013,Service / SMS / SER_013,Service,SMS,2026-02-13,2026-02-13,Смешанный сегмент,1,0,0.0,4.06
SER_014,Service / SMS / SER_014,Service,SMS,2025-04-22,2026-03-29,Смешанный сегмент,4,1,0.25,114.86
SER_014,Service / Retargeting / SER_014,Service,Retargeting,2024-12-03,2025-10-02,Смешанный сегмент,3,0,0.0,57.42
SER_014,Service / Push / SER_014,Service,Push,2025-04-24,2026-02-09,Смешанный сегмент,9,1,0.1111,93.0
SER_014,Service / In-App / SER_014,Service,In-App,2026-02-04,2026-02-04,Смешанный сегмент,1,0,0.0,12.59
SER_014,Service / Email / SER_014,Service,Email,2025-03-19,2026-02-02,Смешанный сегмент,3,0,0.0,54.97
SER_015,Service / Email / SER_015,Service,Email,2024-12-03,2026-03-29,Смешанный сегмент,15,0,0.0,263.66
SER_015,Service / In-App / SER_015,Service,In-App,2025-11-03,2025-11-03,Смешанный сегмент,1,0,0.0,6.0
SER_015,Service / Push / SER_015,Service,Push,2024-10-06,2026-03-21,Смешанный сегмент,10,0,0.0,178.68
SER_015,Service / Retargeting / SER_015,Service,Retargeting,2024-09-28,2025-11-14,Смешанный сегмент,4,0,0.0,84.41
SER_015,Service / SMS / SER_015,Service,SMS,2025-11-29,2025-11-29,Смешанный сегмент,1,0,0.0,27.16
SER_016,Service / Email / SER_016,Service,Email,2025-01-14,2026-03-30,Смешанный сегмент,8,1,0.125,129.12
SER_016,Service / In-App / SER_016,Service,In-App,2024-07-19,2026-03-30,Смешанный сегмент,5,1,0.2,103.82
SER_016,Service / Push / SER_016,Service,Push,2025-01-23,2026-03-08,Смешанный сегмент,5,0,0.0,73.46
SER_016,Service / Retargeting / SER_016,Service,Retargeting,2025-06-16,2026-01-07,Смешанный сегмент,2,0,0.0,46.72
SER_016,Service / SMS / SER_016,Service,SMS,2026-03-09,2026-03-09,Смешанный сегмент,1,0,0.0,20.38
SER_017,Service / Retargeting / SER_017,Service,Retargeting,2025-02-03,2025-11-23,Смешанный сегмент,4,0,0.0,76.78
SER_017,Service / Push / SER_017,Service,Push,2024-09-05,2026-03-04,Смешанный сегмент,14,0,0.0,191.63
SER_017,Service / SMS / SER_017,Service,SMS,2024-12-04,2026-01-29,Смешанный сегмент,3,0,0.0,44.82
SER_017,Service / Email / SER_017,Service,Email,2025-09-07,2026-03-29,Смешанный сегмент,7,0,0.0,133.97
SER_017,Service / In-App / SER_017,Service,In-App,2024-12-11,2026-02-17,Смешанный сегмент,6,0,0.0,141.12
SER_018,Service / Email / SER_018,Service,Email,2025-12-20,2026-03-23,Смешанный сегмент,2,0,0.0,28.8
SER_018,Service / In-App / SER_018,Service,In-App,2025-02-09,2026-01-21,Смешанный сегмент,3,0,0.0,26.14
SER_018,Service / Push / SER_018,Service,Push,2024-12-14,2026-03-18,Смешанный сегмент,11,1,0.0909,168.12
SER_018,Service / Retargeting / SER_018,Service,Retargeting,2025-04-11,2025-04-11,Смешанный сегмент,1,0,0.0,2.62
SER_019,Service / SMS / SER_019,Service,SMS,2026-01-02,2026-02-18,Смешанный сегмент,2,0,0.0,48.19
SER_019,Service / Retargeting / SER_019,Service,Retargeting,2024-10-08,2026-03-29,Смешанный сегмент,6,0,0.0,90.55
SER_019,Service / Push / SER_019,Service,Push,2025-05-02,2026-03-26,Смешанный сегмент,12,1,0.0833,204.72
SER_019,Service / Email / SER_019,Service,Email,2025-02-17,2026-03-20,Смешанный сегмент,6,0,0.0,94.81
SER_019,Service / In-App / SER_019,Service,In-App,2025-01-02,2026-03-27,Смешанный сегмент,8,1,0.125,159.37
SER_020,Service / Email / SER_020,Service,Email,2024-04-13,2026-02-10,Смешанный сегмент,4,0,0.0,89.04
SER_020,Service / In-App / SER_020,Service,In-App,2025-02-21,2026-03-06,Смешанный сегмент,4,0,0.0,40.01
SER_020,Service / Push / SER_020,Service,Push,2025-04-04,2026-02-12,Смешанный сегмент,7,0,0.0,129.07
SER_020,Service / Retargeting / SER_020,Service,Retargeting,2024-12-04,2026-03-24,Смешанный сегмент,5,0,0.0,102.33
SER_020,Service / SMS / SER_020,Service,SMS,2025-02-03,2026-03-21,Смешанный сегмент,5,0,0.0,50.05
SER_021,Service / Retargeting / SER_021,Service,Retargeting,2025-12-25,2026-03-23,Смешанный сегмент,2,0,0.0,28.82
SER_021,Service / Push / SER_021,Service,Push,2024-12-10,2026-03-30,Смешанный сегмент,9,0,0.0,128.34
SER_021,Service / SMS / SER_021,Service,SMS,2025-07-27,2025-11-18,Смешанный сегмент,2,0,0.0,36.76
SER_021,Service / Email / SER_021,Service,Email,2025-02-03,2026-03-22,Смешанный сегмент,4,0,0.0,32.62
SER_021,Service / In-App / SER_021,Service,In-App,2025-06-21,2025-10-14,Смешанный сегмент,2,0,0.0,41.37
SER_022,Service / Email / SER_022,Service,Email,2025-08-16,2026-03-28,Смешанный сегмент,5,0,0.0,104.14
SER_022,Service / In-App / SER_022,Service,In-App,2025-08-22,2026-03-02,Смешанный сегмент,4,0,0.0,97.57
SER_022,Service / Push / SER_022,Service,Push,2024-08-04,2026-03-16,Смешанный сегмент,15,0,0.0,177.52
SER_022,Service / Retargeting / SER_022,Service,Retargeting,2025-07-14,2026-03-04,Смешанный сегмент,4,1,0.25,80.65
SER_022,Service / SMS / SER_022,Service,SMS,2025-03-02,2025-08-25,Смешанный сегмент,3,0,0.0,80.36
SER_023,Service / SMS / SER_023,Service,SMS,2025-05-13,2026-03-11,Смешанный сегмент,4,0,0.0,34.4
SER_023,Service / Retargeting / SER_023,Service,Retargeting,2025-01-11,2025-01-24,Смешанный сегмент,2,0,0.0,43.73
SER_023,Service / Email / SER_023,Service,Email,2024-08-31,2026-03-27,Смешанный сегмент,8,0,0.0,92.96
SER_023,Service / In-App / SER_023,Service,In-App,2024-12-22,2025-11-13,Смешанный сегмент,5,0,0.0,80.07
SER_023,Service / Push / SER_023,Service,Push,2024-07-31,2026-03-16,Смешанный сегмент,8,0,0.0,135.4
SER_024,Service / Email / SER_024,Service,Email,2024-01-01,2025-12-12,Смешанный сегмент,3,0,0.0,72.83
SER_024,Service / In-App / SER_024,Service,In-App,2025-01-31,2025-11-17,Смешанный сегмент,3,0,0.0,44.53
SER_024,Service / Push / SER_024,Service,Push,2025-06-23,2026-03-14,Смешанный сегмент,7,1,0.1429,72.88
SER_024,Service / Retargeting / SER_024,Service,Retargeting,2025-02-20,2025-11-30,Смешанный сегмент,6,1,0.1667,71.97
SER_024,Service / SMS / SER_024,Service,SMS,2024-11-08,2025-10-24,Смешанный сегмент,5,0,0.0,72.39
SER_025,Service / Retargeting / SER_025,Service,Retargeting,2025-08-25,2025-08-25,Смешанный сегмент,1,0,0.0,27.14
SER_025,Service / SMS / SER_025,Service,SMS,2025-01-19,2026-02-08,Смешанный сегмент,3,0,0.0,18.35
SER_025,Service / In-App / SER_025,Service,In-App,2026-01-11,2026-03-06,Смешанный сегмент,7,0,0.0,157.43
SER_025,Service / Email / SER_025,Service,Email,2025-01-25,2026-01-10,Смешанный сегмент,4,0,0.0,74.06
SER_025,Service / Push / SER_025,Service,Push,2024-08-06,2026-01-18,Смешанный сегмент,11,0,0.0,142.93
SER_026,Service / Email / SER_026,Service,Email,2025-03-24,2025-11-18,Смешанный сегмент,4,0,0.0,35.7
SER_026,Service / In-App / SER_026,Service,In-App,2025-11-30,2026-03-17,Смешанный сегмент,2,0,0.0,40.96
SER_026,Service / Push / SER_026,Service,Push,2024-06-21,2026-03-20,Смешанный сегмент,15,0,0.0,259.78
SER_026,Service / Retargeting / SER_026,Service,Retargeting,2025-09-24,2026-03-28,Смешанный сегмент,4,0,0.0,41.62
SER_026,Service / SMS / SER_026,Service,SMS,2025-07-12,2026-02-26,Смешанный сегмент,2,0,0.0,22.39
SER_027,Service / SMS / SER_027,Service,SMS,2026-03-26,2026-03-26,Смешанный сегмент,1,0,0.0,4.9
SER_027,Service / Retargeting / SER_027,Service,Retargeting,2025-12-31,2026-01-28,Смешанный сегмент,2,0,0.0,29.25
SER_027,Service / In-App / SER_027,Service,In-App,2025-09-18,2025-12-10,Смешанный сегмент,2,0,0.0,26.79
SER_027,Service / Email / SER_027,Service,Email,2024-12-07,2026-03-09,Смешанный сегмент,5,0,0.0,104.66
SER_027,Service / Push / SER_027,Service,Push,2024-11-01,2026-03-19,Смешанный сегмент,16,0,0.0,246.08
SER_028,Service / Email / SER_028,Service,Email,2025-02-07,2026-02-14,Смешанный сегмент,4,0,0.0,34.29
SER_028,Service / In-App / SER_028,Service,In-App,2025-05-20,2026-02-03,Смешанный сегмент,3,0,0.0,40.65
SER_028,Service / Push / SER_028,Service,Push,2024-02-28,2026-01-27,Смешанный сегмент,6,0,0.0,129.38
SER_028,Service / Retargeting / SER_028,Service,Retargeting,2025-01-25,2026-03-31,Смешанный сегмент,4,1,0.25,64.24
SER_029,Service / Retargeting / SER_029,Service,Retargeting,2025-02-27,2026-01-09,Смешанный сегмент,4,0,0.0,45.91
SER_029,Service / Push / SER_029,Service,Push,2024-04-08,2026-03-21,Смешанный сегмент,12,0,0.0,172.28
SER_029,Service / In-App / SER_029,Service,In-App,2025-03-03,2026-02-02,Смешанный сегмент,7,0,0.0,125.72
SER_029,Service / Email / SER_029,Service,Email,2025-02-08,2026-03-22,Смешанный сегмент,8,1,0.125,121.57
SER_030,Service / Email / SER_030,Service,Email,2024-09-24,2026-03-29,Смешанный сегмент,5,0,0.0,55.42
SER_030,Service / Push / SER_030,Service,Push,2025-04-26,2026-03-30,Смешанный сегмент,12,0,0.0,194.28
SER_030,Service / Retargeting / SER_030,Service,Retargeting,2024-07-28,2025-12-21,Смешанный сегмент,2,0,0.0,45.84
SER_030,Service / SMS / SER_030,Service,SMS,2025-09-30,2025-09-30,Смешанный сегмент,1,0,0.0,15.06
SER_031,Service / SMS / SER_031,Service,SMS,2025-03-09,2025-07-01,Смешанный сегмент,3,0,0.0,43.22
SER_031,Service / Push / SER_031,Service,Push,2024-10-21,2026-02-21,Смешанный сегмент,16,1,0.0625,321.85
SER_031,Service / Retargeting / SER_031,Service,Retargeting,2024-11-20,2026-02-22,Смешанный сегмент,3,0,0.0,73.26
SER_031,Service / Email / SER_031,Service,Email,2024-11-28,2025-09-26,Смешанный сегмент,2,0,0.0,27.11
SER_031,Service / In-App / SER_031,Service,In-App,2025-10-11,2025-10-24,Смешанный сегмент,2,0,0.0,45.37
SER_032,Service / Email / SER_032,Service,Email,2025-02-23,2025-06-07,Смешанный сегмент,3,0,0.0,50.75
SER_032,Service / In-App / SER_032,Service,In-App,2025-01-08,2026-03-16,Смешанный сегмент,9,0,0.0,149.2
SER_032,Service / Push / SER_032,Service,Push,2024-04-21,2026-03-19,Смешанный сегмент,8,0,0.0,170.34
SER_032,Service / Retargeting / SER_032,Service,Retargeting,2024-12-16,2026-01-09,Смешанный сегмент,3,0,0.0,38.8
SER_032,Service / SMS / SER_032,Service,SMS,2025-06-10,2026-03-19,Смешанный сегмент,3,0,0.0,65.45
SER_033,Service / SMS / SER_033,Service,SMS,2025-02-18,2025-02-18,Смешанный сегмент,1,1,1.0,31.35
SER_033,Service / Retargeting / SER_033,Service,Retargeting,2024-07-11,2026-03-22,Смешанный сегмент,5,0,0.0,65.49
SER_033,Service / Email / SER_033,Service,Email,2025-04-04,2026-03-18,Смешанный сегмент,5,0,0.0,95.07
SER_033,Service / In-App / SER_033,Service,In-App,2025-01-26,2026-03-09,Смешанный сегмент,6,0,0.0,78.02
SER_033,Service / Push / SER_033,Service,Push,2025-05-03,2026-01-09,Смешанный сегмент,7,0,0.0,120.4
SER_034,Service / Email / SER_034,Service,Email,2024-12-26,2026-01-07,Смешанный сегмент,6,0,0.0,112.12
SER_034,Service / In-App / SER_034,Service,In-App,2025-10-12,2026-03-04,Смешанный сегмент,5,1,0.2,80.53
SER_034,Service / Push / SER_034,Service,Push,2024-12-17,2026-03-30,Смешанный сегмент,8,0,0.0,140.2
SER_034,Service / Retargeting / SER_034,Service,Retargeting,2024-09-07,2026-03-10,Смешанный сегмент,6,0,0.0,114.8
SER_034,Service / SMS / SER_034,Service,SMS,2025-01-06,2026-03-29,Смешанный сегмент,3,0,0.0,46.88
SER_035,Service / Email / SER_035,Service,Email,2025-03-31,2026-03-23,Смешанный сегмент,7,1,0.1429,144.56
SER_035,Service / In-App / SER_035,Service,In-App,2026-03-28,2026-03-28,Смешанный сегмент,1,0,0.0,8.04
SER_035,Service / Push / SER_035,Service,Push,2025-01-07,2026-03-30,Смешанный сегмент,9,0,0.0,169.06
SER_035,Service / Retargeting / SER_035,Service,Retargeting,2025-04-26,2026-02-26,Смешанный сегмент,4,0,0.0,71.44
SER_035,Service / SMS / SER_035,Service,SMS,2024-11-03,2025-01-19,Смешанный сегмент,2,0,0.0,16.21
SER_036,Service / Retargeting / SER_036,Service,Retargeting,2025-10-29,2026-03-14,Смешанный сегмент,3,0,0.0,36.05
SER_036,Service / Push / SER_036,Service,Push,2024-05-28,2026-02-27,Смешанный сегмент,10,0,0.0,217.88
SER_036,Service / SMS / SER_036,Service,SMS,2025-10-29,2026-02-04,Смешанный сегмент,3,0,0.0,65.09
SER_036,Service / Email / SER_036,Service,Email,2025-01-18,2026-03-02,Смешанный сегмент,8,0,0.0,155.31
SER_036,Service / In-App / SER_036,Service,In-App,2025-05-10,2026-01-10,Смешанный сегмент,5,1,0.2,53.94
SER_037,Service / Email / SER_037,Service,Email,2024-09-29,2026-03-21,Смешанный сегмент,6,0,0.0,103.17
SER_037,Service / In-App / SER_037,Service,In-App,2024-08-30,2026-01-25,Смешанный сегмент,6,1,0.1667,98.48
SER_037,Service / Push / SER_037,Service,Push,2024-02-27,2026-02-27,Смешанный сегмент,7,0,0.0,77.61
SER_037,Service / Retargeting / SER_037,Service,Retargeting,2025-04-30,2026-01-22,Смешанный сегмент,4,0,0.0,82.24
SER_037,Service / SMS / SER_037,Service,SMS,2025-07-05,2025-12-10,Смешанный сегмент,5,0,0.0,99.07
SER_038,Service / Email / SER_038,Service,Email,2024-08-05,2026-01-02,Смешанный сегмент,3,0,0.0,41.13
SER_038,Service / Push / SER_038,Service,Push,2025-01-12,2026-03-11,Смешанный сегмент,4,0,0.0,48.88
SER_038,Service / Retargeting / SER_038,Service,Retargeting,2024-09-23,2026-03-16,Смешанный сегмент,5,0,0.0,64.69
SER_038,Service / In-App / SER_038,Service,In-App,2024-06-12,2026-03-19,Смешанный сегмент,4,0,0.0,94.1
SER_039,Service / Email / SER_039,Service,Email,2024-06-27,2026-03-16,Смешанный сегмент,9,0,0.0,137.02
SER_039,Service / In-App / SER_039,Service,In-App,2025-08-16,2026-01-09,Смешанный сегмент,7,0,0.0,153.89
SER_039,Service / Push / SER_039,Service,Push,2025-01-12,2025-07-26,Смешанный сегмент,5,0,0.0,71.69
SER_039,Service / Retargeting / SER_039,Service,Retargeting,2025-09-01,2025-09-01,Смешанный сегмент,1,0,0.0,23.9
SER_039,Service / SMS / SER_039,Service,SMS,2024-08-07,2026-03-09,Смешанный сегмент,3,0,0.0,61.89
SUB_001,Subscription / Push / SUB_001,Subscription,Push,2024-11-17,2026-02-18,Смешанный сегмент,6,0,0.0,103.55
SUB_001,Subscription / Retargeting / SUB_001,Subscription,Retargeting,2026-01-10,2026-02-12,Смешанный сегмент,3,1,0.3333,36.84
SUB_001,Subscription / In-App / SUB_001,Subscription,In-App,2024-11-18,2026-03-23,Смешанный сегмент,5,0,0.0,67.8
SUB_001,Subscription / Email / SUB_001,Subscription,Email,2025-05-21,2026-01-25,Смешанный сегмент,5,0,0.0,36.89
SUB_002,Subscription / Email / SUB_002,Subscription,Email,2024-11-21,2026-03-15,Смешанный сегмент,5,0,0.0,95.22
SUB_002,Subscription / In-App / SUB_002,Subscription,In-App,2024-07-19,2026-03-06,Смешанный сегмент,6,0,0.0,89.46
SUB_002,Subscription / Push / SUB_002,Subscription,Push,2024-06-26,2026-03-24,Смешанный сегмент,14,0,0.0,233.0
SUB_002,Subscription / Retargeting / SUB_002,Subscription,Retargeting,2024-07-16,2024-07-16,Смешанный сегмент,1,0,0.0,20.92
SUB_002,Subscription / SMS / SUB_002,Subscription,SMS,2025-06-11,2026-03-21,Смешанный сегмент,4,0,0.0,53.34
SUB_003,Subscription / Push / SUB_003,Subscription,Push,2025-03-25,2026-03-31,Смешанный сегмент,9,0,0.0,135.18
SUB_003,Subscription / Email / SUB_003,Subscription,Email,2025-07-30,2026-02-23,Смешанный сегмент,6,0,0.0,123.81
SUB_003,Subscription / In-App / SUB_003,Subscription,In-App,2025-04-07,2026-03-15,Смешанный сегмент,5,0,0.0,49.41
SUB_003,Subscription / Retargeting / SUB_003,Subscription,Retargeting,2025-05-09,2026-02-17,Смешанный сегмент,2,0,0.0,23.68
SUB_003,Subscription / SMS / SUB_003,Subscription,SMS,2026-03-09,2026-03-09,Смешанный сегмент,1,0,0.0,5.26
SUB_004,Subscription / Email / SUB_004,Subscription,Email,2024-10-27,2026-03-05,Смешанный сегмент,3,0,0.0,37.81
SUB_004,Subscription / In-App / SUB_004,Subscription,In-App,2024-08-04,2025-10-21,Смешанный сегмент,3,0,0.0,28.07
SUB_004,Subscription / Push / SUB_004,Subscription,Push,2024-10-08,2026-03-24,Смешанный сегмент,8,0,0.0,149.82
SUB_004,Subscription / SMS / SUB_004,Subscription,SMS,2024-12-10,2025-08-03,Смешанный сегмент,3,0,0.0,44.17
SUB_005,Subscription / Retargeting / SUB_005,Subscription,Retargeting,2025-10-13,2025-12-14,Смешанный сегмент,3,0,0.0,47.71
SUB_005,Subscription / Push / SUB_005,Subscription,Push,2024-06-16,2026-03-27,Смешанный сегмент,11,1,0.0909,172.06
SUB_005,Subscription / SMS / SUB_005,Subscription,SMS,2024-02-27,2026-03-11,Смешанный сегмент,5,0,0.0,80.6
SUB_005,Subscription / Email / SUB_005,Subscription,Email,2025-01-16,2026-03-28,Смешанный сегмент,9,0,0.0,150.68
SUB_005,Subscription / In-App / SUB_005,Subscription,In-App,2024-08-09,2026-03-22,Смешанный сегмент,5,0,0.0,97.11
SUB_006,Subscription / Email / SUB_006,Subscription,Email,2025-02-27,2026-02-25,Смешанный сегмент,3,0,0.0,17.13
SUB_006,Subscription / In-App / SUB_006,Subscription,In-App,2024-09-28,2026-03-17,Смешанный сегмент,8,0,0.0,108.08
SUB_006,Subscription / Push / SUB_006,Subscription,Push,2024-06-26,2026-03-11,Смешанный сегмент,11,1,0.0909,205.21
SUB_006,Subscription / Retargeting / SUB_006,Subscription,Retargeting,2025-01-22,2026-01-16,Смешанный сегмент,3,0,0.0,55.79
SUB_006,Subscription / SMS / SUB_006,Subscription,SMS,2024-07-31,2026-03-12,Смешанный сегмент,4,0,0.0,67.24
SUB_007,Subscription / SMS / SUB_007,Subscription,SMS,2024-08-26,2025-07-27,Смешанный сегмент,2,0,0.0,37.21
SUB_007,Subscription / Retargeting / SUB_007,Subscription,Retargeting,2025-07-10,2025-08-08,Смешанный сегмент,2,0,0.0,23.37
SUB_007,Subscription / Email / SUB_007,Subscription,Email,2024-10-11,2026-02-28,Смешанный сегмент,4,0,0.0,60.36
SUB_007,Subscription / In-App / SUB_007,Subscription,In-App,2024-05-30,2026-03-22,Смешанный сегмент,10,0,0.0,146.05
SUB_007,Subscription / Push / SUB_007,Subscription,Push,2024-08-18,2026-03-05,Смешанный сегмент,10,1,0.1,162.54
SUB_008,Subscription / Email / SUB_008,Subscription,Email,2025-06-25,2026-03-22,Смешанный сегмент,7,0,0.0,126.06
SUB_008,Subscription / In-App / SUB_008,Subscription,In-App,2025-09-26,2025-12-05,Смешанный сегмент,3,0,0.0,40.03
SUB_008,Subscription / Push / SUB_008,Subscription,Push,2025-04-07,2026-03-27,Смешанный сегмент,11,1,0.0909,157.02
SUB_008,Subscription / Retargeting / SUB_008,Subscription,Retargeting,2024-08-09,2026-01-01,Смешанный сегмент,4,0,0.0,62.04
SUB_008,Subscription / SMS / SUB_008,Subscription,SMS,2024-08-25,2026-03-11,Смешанный сегмент,3,0,0.0,47.88
SUB_009,Subscription / Push / SUB_009,Subscription,Push,2024-12-22,2026-02-20,Смешанный сегмент,9,0,0.0,138.45
SUB_009,Subscription / SMS / SUB_009,Subscription,SMS,2024-09-10,2024-09-10,Смешанный сегмент,1,0,0.0,2.77
SUB_009,Subscription / In-App / SUB_009,Subscription,In-App,2025-07-28,2025-07-29,Смешанный сегмент,2,0,0.0,29.82
SUB_009,Subscription / Email / SUB_009,Subscription,Email,2024-11-10,2026-03-14,Смешанный сегмент,8,0,0.0,165.07
SUB_010,Subscription / Email / SUB_010,Subscription,Email,2024-07-24,2026-03-31,Смешанный сегмент,6,0,0.0,77.29
SUB_010,Subscription / In-App / SUB_010,Subscription,In-App,2025-06-23,2026-02-22,Смешанный сегмент,8,0,0.0,164.66
SUB_010,Subscription / Push / SUB_010,Subscription,Push,2024-05-19,2026-03-21,Смешанный сегмент,9,0,0.0,142.17
SUB_010,Subscription / Retargeting / SUB_010,Subscription,Retargeting,2025-04-22,2026-03-09,Смешанный сегмент,3,0,0.0,60.77
SUB_010,Subscription / SMS / SUB_010,Subscription,SMS,2024-03-22,2025-06-11,Смешанный сегмент,3,1,0.3333,40.97
SUB_011,Subscription / Push / SUB_011,Subscription,Push,2025-04-24,2026-03-31,Смешанный сегмент,10,0,0.0,149.87
SUB_011,Subscription / Email / SUB_011,Subscription,Email,2025-10-24,2026-03-18,Смешанный сегмент,7,1,0.1429,94.51
SUB_011,Subscription / In-App / SUB_011,Subscription,In-App,2025-12-03,2026-02-27,Смешанный сегмент,3,0,0.0,24.5
SUB_011,Subscription / Retargeting / SUB_011,Subscription,Retargeting,2026-01-16,2026-03-29,Смешанный сегмент,3,0,0.0,55.7
SUB_011,Subscription / SMS / SUB_011,Subscription,SMS,2024-05-28,2026-02-05,Смешанный сегмент,6,0,0.0,113.35
SUB_012,Subscription / Email / SUB_012,Subscription,Email,2025-06-11,2026-02-03,Смешанный сегмент,5,0,0.0,98.05
SUB_012,Subscription / In-App / SUB_012,Subscription,In-App,2024-12-11,2026-03-19,Смешанный сегмент,5,0,0.0,104.58
SUB_012,Subscription / Push / SUB_012,Subscription,Push,2025-05-03,2026-03-27,Смешанный сегмент,6,0,0.0,115.55
SUB_012,Subscription / Retargeting / SUB_012,Subscription,Retargeting,2024-11-04,2026-02-25,Смешанный сегмент,3,0,0.0,45.07
SUB_012,Subscription / SMS / SUB_012,Subscription,SMS,2025-02-28,2026-01-18,Смешанный сегмент,3,0,0.0,21.42
SUB_013,Subscription / SMS / SUB_013,Subscription,SMS,2025-08-15,2026-03-17,Смешанный сегмент,4,0,0.0,72.65
SUB_013,Subscription / Retargeting / SUB_013,Subscription,Retargeting,2025-02-01,2026-01-27,Смешанный сегмент,4,0,0.0,81.44
SUB_013,Subscription / Email / SUB_013,Subscription,Email,2024-04-02,2026-03-21,Смешанный сегмент,5,0,0.0,84.35
SUB_013,Subscription / In-App / SUB_013,Subscription,In-App,2024-11-13,2026-01-31,Смешанный сегмент,6,0,0.0,109.3
SUB_013,Subscription / Push / SUB_013,Subscription,Push,2025-01-06,2026-03-04,Смешанный сегмент,5,0,0.0,106.6
SUB_014,Subscription / Email / SUB_014,Subscription,Email,2024-11-15,2026-03-26,Смешанный сегмент,8,0,0.0,102.17
SUB_014,Subscription / In-App / SUB_014,Subscription,In-App,2025-03-18,2026-03-13,Смешанный сегмент,4,0,0.0,67.38
SUB_014,Subscription / Push / SUB_014,Subscription,Push,2024-10-12,2026-03-21,Смешанный сегмент,12,0,0.0,204.67
SUB_014,Subscription / Retargeting / SUB_014,Subscription,Retargeting,2025-02-04,2026-03-19,Смешанный сегмент,5,0,0.0,90.56
SUB_014,Subscription / SMS / SUB_014,Subscription,SMS,2025-04-03,2025-07-31,Смешанный сегмент,2,0,0.0,15.45
SUB_015,Subscription / Email / SUB_015,Subscription,Email,2025-06-25,2026-03-26,Смешанный сегмент,5,0,0.0,69.3
SUB_015,Subscription / In-App / SUB_015,Subscription,In-App,2024-11-23,2026-03-30,Смешанный сегмент,7,1,0.1429,124.73
SUB_015,Subscription / Push / SUB_015,Subscription,Push,2024-07-30,2026-03-30,Смешанный сегмент,16,1,0.0625,214.12
SUB_015,Subscription / Retargeting / SUB_015,Subscription,Retargeting,2025-01-19,2026-03-21,Смешанный сегмент,5,0,0.0,43.05
SUB_015,Subscription / SMS / SUB_015,Subscription,SMS,2024-06-04,2026-03-27,Смешанный сегмент,6,0,0.0,138.64
SUB_016,Subscription / Retargeting / SUB_016,Subscription,Retargeting,2025-02-03,2026-02-20,Смешанный сегмент,4,0,0.0,68.1
SUB_016,Subscription / Push / SUB_016,Subscription,Push,2024-08-25,2026-03-30,Смешанный сегмент,9,0,0.0,130.31
SUB_016,Subscription / SMS / SUB_016,Subscription,SMS,2024-09-28,2026-02-07,Смешанный сегмент,9,1,0.1111,153.97
SUB_016,Subscription / Email / SUB_016,Subscription,Email,2024-09-22,2026-03-06,Смешанный сегмент,7,0,0.0,138.8
SUB_016,Subscription / In-App / SUB_016,Subscription,In-App,2025-10-11,2026-02-03,Смешанный сегмент,3,0,0.0,29.36
SUB_017,Subscription / Email / SUB_017,Subscription,Email,2025-07-05,2025-07-05,Смешанный сегмент,1,0,0.0,3.29
SUB_017,Subscription / In-App / SUB_017,Subscription,In-App,2024-04-05,2026-03-03,Смешанный сегмент,7,2,0.2857,113.81
SUB_017,Subscription / Push / SUB_017,Subscription,Push,2024-07-04,2026-03-28,Смешанный сегмент,14,1,0.0714,147.78
SUB_017,Subscription / Retargeting / SUB_017,Subscription,Retargeting,2026-01-28,2026-01-28,Смешанный сегмент,1,0,0.0,22.83
SUB_017,Subscription / SMS / SUB_017,Subscription,SMS,2024-06-26,2025-12-13,Смешанный сегмент,5,1,0.2,60.49
SUB_018,Subscription / SMS / SUB_018,Subscription,SMS,2025-01-26,2025-12-27,Смешанный сегмент,3,0,0.0,54.14
SUB_018,Subscription / Retargeting / SUB_018,Subscription,Retargeting,2025-02-18,2025-07-05,Смешанный сегмент,4,0,0.0,57.29
SUB_018,Subscription / Push / SUB_018,Subscription,Push,2024-12-21,2026-03-18,Смешанный сегмент,5,1,0.2,66.21
SUB_018,Subscription / Email / SUB_018,Subscription,Email,2025-01-29,2026-03-29,Смешанный сегмент,9,0,0.0,151.85
SUB_018,Subscription / In-App / SUB_018,Subscription,In-App,2024-02-15,2026-03-27,Смешанный сегмент,6,0,0.0,141.26
SUB_019,Subscription / Email / SUB_019,Subscription,Email,2024-09-02,2026-01-29,Смешанный сегмент,6,0,0.0,134.4
SUB_019,Subscription / In-App / SUB_019,Subscription,In-App,2025-11-22,2025-11-22,Смешанный сегмент,1,0,0.0,1.04
