user_id,registration_date,first_app_open_date,home_city,registration_platform,acquisition_channel,acquisition_campaign,acquisition_cost,activation_type,first_trip_date,preferred_tariff,subscription_plan,payment_method_preference,promo_dependency_score,multi_city_flag,support_contact_count_demo,fraud_risk_flag_demo,lifecycle_status_demo
U01410,2025-01-25,2025-01-27,Казань,Android,Органика,ОРГ_01,7.2,Органическая первая поездка,2025-01-26,Эконом,Нет,Карта,0.305,False,2,False,Reactivated
U01411,2026-03-22,2026-03-22,Санкт-Петербург,iOS,Поиск платный,ПОИ_14,361.59,Органическая первая поездка,2026-03-28,Эконом,Нет,Карта,0.741,False,3,False,Active
U01412,2025-02-13,2025-02-15,Екатеринбург,iOS,Органика,ОРГ_06,9.46,Органическая первая поездка,2025-02-18,Эконом,Ride Pass,Карта,0.518,False,2,False,At Risk
U01413,2025-08-03,2025-08-04,Москва,Web,Реферальная программа,РЕФ_16,233.67,Реферальная первая поездка,2025-08-26,Эконом,Нет,Карта,0.359,False,4,False,Active
U01414,2026-03-13,2026-03-13,Москва,iOS,Органика,ОРГ_05,4.07,Органическая первая поездка,2026-03-17,Эконом,Нет,Наличные,0.515,False,2,False,Active
U01415,2025-06-11,2025-06-11,Екатеринбург,iOS,Органика,ОРГ_08,21.55,Не активирован,,Эконом,Ride Pass,Карта,0.913,False,0,False,Never Activated
U01416,2025-08-20,2025-08-23,Казань,Android,CRM реактивация,CRM_15,118.45,Не активирован,,Эконом,Нет,Карта,0.898,False,2,False,Never Activated
U01417,2025-11-15,2025-11-15,Екатеринбург,iOS,CRM реактивация,CRM_13,101.95,Не активирован,,Эконом,Нет,Карта,0.526,False,3,False,Never Activated
U01418,2024-09-22,2024-09-23,Санкт-Петербург,iOS,Брендовый трафик,БРЕ_01,26.33,Промо-первая поездка,2024-10-17,Эконом,Нет,Карта,0.682,False,4,False,At Risk
U01419,2025-09-14,2025-09-15,Новосибирск,Android,Органика,ОРГ_08,7.31,Промо-первая поездка,2025-09-14,Эконом,Нет,Карта,0.474,False,1,False,Active
U01420,2025-12-19,2025-12-20,Москва,Android,CRM реактивация,CRM_05,41.09,Не активирован,,Эконом,Нет,Кошелек,0.802,False,2,False,Never Activated
U01421,2024-06-27,2024-06-29,Москва,Android,Поиск платный,ПОИ_14,413.22,Промо-первая поездка,2024-07-14,Комфорт,Нет,Кошелек,0.687,False,3,False,Active
U01422,2025-03-09,2025-03-09,Казань,Android,Брендовый трафик,БРЕ_10,69.49,Органическая первая поездка,2025-03-11,Эконом,Нет,Карта,0.456,False,3,False,At Risk
U01423,2026-02-22,2026-02-25,Санкт-Петербург,Android,Брендовый трафик,БРЕ_05,60.15,Органическая первая поездка,2026-03-05,Эконом,Нет,Карта,0.532,False,2,False,New
U01424,2024-08-01,2024-08-04,Казань,iOS,Поиск платный,ПОИ_17,409.93,Органическая первая поездка,2024-08-21,Эконом,Нет,Карта,0.585,False,1,False,At Risk
U01425,2024-05-25,2024-05-27,Казань,iOS,Социальная реклама,СОЦ_01,389.72,Отложенная активация,2024-07-06,Комфорт,Нет,Карта,0.313,False,3,False,At Risk
U01426,2024-02-21,2024-02-22,Москва,Android,Брендовый трафик,БРЕ_10,26.32,Органическая первая поездка,2024-02-27,Эконом,Ride Pass,Карта,0.41,False,1,False,Active
U01427,2025-02-20,2025-02-23,Казань,iOS,Реферальная программа,РЕФ_14,127.42,Реферальная первая поездка,2025-02-25,Бизнес,Нет,Кошелек,0.545,True,4,False,Reactivated
U01428,2025-07-24,2025-07-24,Казань,iOS,Социальная реклама,СОЦ_11,381.32,Промо-первая поездка,2025-08-02,Эконом,Нет,Карта,0.886,False,2,False,Active
U01429,2025-11-22,2025-11-25,Екатеринбург,iOS,Партнерский канал,ПАР_06,203.3,Органическая первая поездка,2025-11-23,Бизнес,Нет,Наличные,0.751,False,1,False,Dormant
U01430,2025-07-14,2025-07-16,Новосибирск,iOS,Брендовый трафик,БРЕ_02,35.71,Органическая первая поездка,2025-07-24,Эконом,Нет,Карта,0.59,False,1,False,Dormant
U01431,2024-10-21,2024-10-22,Москва,Android,Поиск платный,ПОИ_11,486.23,Органическая первая поездка,2024-11-13,Эконом,Нет,Карта,0.307,True,3,False,New
U01432,2024-08-23,2024-08-26,Москва,iOS,Поиск платный,ПОИ_05,247.21,Не активирован,,Эконом,Нет,Карта,0.366,False,4,False,Never Activated
U01433,2024-09-14,2024-09-17,Москва,Android,Партнерский канал,ПАР_04,146.16,Не активирован,,Эконом,Нет,Наличные,0.274,False,0,False,Never Activated
U01434,2025-04-18,2025-04-18,Казань,iOS,Брендовый трафик,БРЕ_08,28.45,Промо-первая поездка,2025-05-04,Бизнес,Нет,Карта,0.582,False,0,False,Active
U01435,2024-04-11,2024-04-14,Новосибирск,iOS,Органика,ОРГ_06,12.29,Промо-первая поездка,2024-05-03,Эконом,Нет,Карта,0.766,False,2,False,Active
U01436,2025-05-02,2025-05-02,Москва,Android,Органика,ОРГ_17,12.31,Органическая первая поездка,2025-05-04,Комфорт,Нет,Кошелек,0.424,False,0,False,Active
U01437,2024-01-27,2024-01-27,Москва,Android,Социальная реклама,СОЦ_16,181.48,Не активирован,,Комфорт,Нет,Наличные,0.366,True,0,False,Never Activated
U01438,2024-08-02,2024-08-02,Москва,iOS,Поиск платный,ПОИ_01,292.32,Органическая первая поездка,2024-08-26,Эконом,Ride Pass,Наличные,0.115,False,0,False,Reactivated
U01439,2024-07-15,2024-07-17,Екатеринбург,Android,CRM реактивация,CRM_05,63.38,Реактивация после регистрации,2024-08-02,Комфорт,Нет,Кошелек,0.518,False,1,False,New
U01440,2025-02-21,2025-02-23,Москва,iOS,Органика,ОРГ_08,5.54,Не активирован,,Эконом,Ride Pass,Карта,0.454,False,1,False,Never Activated
U01441,2025-03-14,2025-03-17,Москва,iOS,Партнерский канал,ПАР_04,254.48,Не активирован,,Эконом,Ride Pass,Карта,0.44,False,0,False,Never Activated
U01442,2025-07-09,2025-07-09,Казань,Android,Поиск платный,ПОИ_16,244.69,Органическая первая поездка,2025-08-02,Эконом,Ride Pass,Карта,0.456,False,3,False,Reactivated
U01443,2024-11-05,2024-11-08,Москва,iOS,Социальная реклама,СОЦ_08,404.39,Органическая первая поездка,2024-11-07,Эконом,Нет,Карта,0.304,False,0,False,Active
U01444,2025-06-22,2025-06-24,Москва,Android,Поиск платный,ПОИ_01,288.52,Не активирован,,Комфорт,Нет,Карта,0.237,False,3,False,Never Activated
U01445,2026-03-20,2026-03-23,Екатеринбург,Android,Партнерский канал,ПАР_10,173.54,Не активирован,,Комфорт,Нет,Карта,0.637,False,1,False,Never Activated
U01446,2025-06-09,2025-06-10,Санкт-Петербург,Android,Социальная реклама,СОЦ_03,187.06,Органическая первая поездка,2025-06-21,Эконом,Нет,Кошелек,0.227,False,2,True,New
U01447,2025-08-02,2025-08-04,Москва,iOS,Органика,ОРГ_11,17.71,Промо-первая поездка,2025-08-15,Комфорт,Ride Pass,Карта,0.718,False,2,False,New
U01448,2026-03-07,2026-03-08,Санкт-Петербург,Android,Партнерский канал,ПАР_09,244.9,Промо-первая поездка,2026-03-18,Эконом,Нет,Карта,0.335,False,1,False,Active
U01449,2025-03-02,2025-03-03,Екатеринбург,Android,Социальная реклама,СОЦ_15,195.6,Органическая первая поездка,2025-03-05,Эконом,Нет,Карта,0.935,False,0,False,Dormant
U01450,2026-02-20,2026-02-23,Москва,Android,Реферальная программа,РЕФ_13,212.42,Не активирован,,Эконом,Нет,Кошелек,0.001,False,3,False,Never Activated
U01451,2025-08-16,2025-08-16,Санкт-Петербург,Android,Органика,ОРГ_04,33.4,Органическая первая поездка,2025-08-30,Эконом,Нет,Карта,0.516,False,4,False,At Risk
U01452,2025-12-12,2025-12-15,Санкт-Петербург,Android,Партнерский канал,ПАР_04,257.22,Не активирован,,Эконом,Нет,Наличные,0.894,False,0,False,Never Activated
U01453,2025-08-31,2025-09-02,Москва,iOS,Органика,ОРГ_05,8.74,Промо-первая поездка,2025-09-15,Эконом,Нет,Кошелек,0.583,False,0,False,Reactivated
U01454,2026-03-20,2026-03-22,Екатеринбург,Android,Органика,ОРГ_14,5.85,Не активирован,,Эконом,Нет,Карта,0.562,False,1,False,Never Activated
U01455,2024-02-19,2024-02-19,Москва,iOS,Социальная реклама,СОЦ_02,307.64,Не активирован,,Эконом,Нет,Карта,0.614,False,0,False,Never Activated
U01456,2025-11-06,2025-11-09,Москва,iOS,Органика,ОРГ_08,18.86,Промо-первая поездка,2025-11-18,Эконом,Ride Pass,Карта,0.713,False,4,False,Active
U01457,2025-05-26,2025-05-29,Санкт-Петербург,Android,Реферальная программа,РЕФ_03,291.42,Не активирован,,Бизнес,Нет,Карта,0.311,False,4,False,Never Activated
U01458,2024-04-16,2024-04-16,Москва,Web,Реферальная программа,РЕФ_03,145.05,Реферальная первая поездка,2024-05-04,Комфорт,Ride Pass,Карта,0.19,False,2,False,At Risk
U01459,2025-05-25,2025-05-27,Новосибирск,iOS,Органика,ОРГ_17,17.57,Не активирован,,Эконом,Нет,Кошелек,0.2,False,1,False,Never Activated
U01460,2025-01-28,2025-01-31,Москва,iOS,Социальная реклама,СОЦ_02,392.17,Органическая первая поездка,2025-02-08,Эконом,Нет,Карта,0.373,False,0,False,Active
U01461,2025-08-25,2025-08-26,Москва,Android,Реферальная программа,РЕФ_09,199.22,Реферальная первая поездка,2025-09-04,Эконом,Нет,Карта,0.0,False,4,False,Active
U01462,2024-07-01,2024-07-04,Москва,iOS,CRM реактивация,CRM_05,61.71,Не активирован,,Бизнес,Нет,Карта,0.46,False,2,False,Never Activated
U01463,2024-04-09,2024-04-09,Санкт-Петербург,Android,Органика,ОРГ_04,31.32,Отложенная активация,2024-05-18,Эконом,Нет,Наличные,0.248,False,2,False,Active
U01464,2025-01-03,2025-01-05,Казань,iOS,Социальная реклама,СОЦ_03,396.57,Органическая первая поездка,2025-01-07,Комфорт,Нет,Карта,0.185,False,1,False,At Risk
U01465,2024-03-08,2024-03-09,Москва,Android,Органика,ОРГ_11,8.74,Органическая первая поездка,2024-04-07,Эконом,Нет,Кошелек,0.432,False,3,False,At Risk
U01466,2025-10-14,2025-10-14,Москва,iOS,Реферальная программа,РЕФ_09,312.68,Реферальная первая поездка,2025-11-15,Эконом,Нет,Карта,0.524,False,0,False,Active
U01467,2024-11-09,2024-11-10,Москва,Android,Органика,ОРГ_10,1.79,Промо-первая поездка,2024-11-21,Эконом,Ride Pass,Карта,0.298,False,2,False,Dormant
U01468,2025-12-14,2025-12-14,Казань,Android,Брендовый трафик,БРЕ_03,59.84,Органическая первая поездка,2025-12-24,Комфорт,Нет,Карта,0.538,False,3,False,New
U01469,2024-06-25,2024-06-28,Казань,Android,Социальная реклама,СОЦ_01,318.3,Органическая первая поездка,2024-07-03,Комфорт,Ride Pass,Карта,0.609,False,3,False,Active
U01470,2026-01-11,2026-01-11,Екатеринбург,iOS,Органика,ОРГ_01,34.5,Промо-первая поездка,2026-01-20,Эконом,Нет,Карта,1.0,True,2,False,Active
U01471,2024-01-03,2024-01-04,Москва,iOS,Социальная реклама,СОЦ_07,296.8,Органическая первая поездка,2024-01-08,Эконом,Нет,Карта,0.241,True,2,False,Active
U01472,2025-12-31,2026-01-01,Санкт-Петербург,Web,Поиск платный,ПОИ_11,319.28,Не активирован,,Эконом,Нет,Кошелек,0.543,False,3,False,Never Activated
U01473,2025-09-28,2025-09-29,Москва,iOS,CRM реактивация,CRM_08,45.48,Реактивация после регистрации,2025-10-26,Комфорт,Нет,Карта,0.734,False,0,False,New
U01474,2025-09-06,2025-09-09,Москва,iOS,Органика,ОРГ_07,19.67,Отложенная активация,2025-10-09,Эконом,Нет,Карта,0.441,False,4,False,Active
U01475,2024-04-16,2024-04-17,Санкт-Петербург,Android,Брендовый трафик,БРЕ_03,38.99,Отложенная активация,2024-05-20,Эконом,Нет,Карта,0.416,False,4,False,New
U01476,2024-11-17,2024-11-19,Новосибирск,iOS,Партнерский канал,ПАР_11,109.47,Не активирован,,Эконом,Ride Pass,Карта,0.696,False,4,False,Never Activated
U01477,2025-09-22,2025-09-24,Новосибирск,Android,Брендовый трафик,БРЕ_14,32.62,Отложенная активация,2025-11-03,Эконом,Нет,Наличные,0.017,True,1,False,Dormant
U01478,2025-03-12,2025-03-12,Москва,iOS,Поиск платный,ПОИ_01,409.87,Органическая первая поездка,2025-03-20,Эконом,Нет,Карта,0.526,False,0,False,At Risk
U01479,2026-02-13,2026-02-16,Москва,iOS,Социальная реклама,СОЦ_03,351.35,Органическая первая поездка,2026-03-02,Эконом,Нет,Кошелек,0.323,False,3,False,At Risk
U01480,2024-02-09,2024-02-12,Москва,Android,CRM реактивация,CRM_04,60.79,Не активирован,,Эконом,Нет,Карта,0.277,True,0,False,Never Activated
U01481,2024-08-14,2024-08-16,Екатеринбург,Web,Реферальная программа,РЕФ_05,264.81,Реферальная первая поездка,2024-09-01,Комфорт,Нет,Карта,0.313,False,3,False,Active
U01482,2024-03-23,2024-03-24,Москва,iOS,Поиск платный,ПОИ_04,323.02,Органическая первая поездка,2024-04-08,Эконом,Нет,Карта,0.468,True,3,False,At Risk
U01483,2025-10-30,2025-11-02,Москва,Android,Реферальная программа,РЕФ_06,314.75,Реферальная первая поездка,2025-11-21,Эконом,Ride Pass,Наличные,0.647,False,0,False,At Risk
U01484,2025-06-19,2025-06-21,Санкт-Петербург,iOS,Реферальная программа,РЕФ_13,183.04,Реферальная первая поездка,2025-07-01,Бизнес,Нет,Кошелек,0.423,False,0,False,Active
U01485,2026-01-23,2026-01-25,Москва,Android,CRM реактивация,CRM_16,93.35,Не активирован,,Эконом,Нет,Карта,0.527,False,4,False,Never Activated
U01486,2024-06-29,2024-06-30,Санкт-Петербург,Android,Поиск платный,ПОИ_04,490.52,Органическая первая поездка,2024-07-18,Комфорт,Нет,Наличные,0.413,False,4,False,Dormant
U01487,2024-03-20,2024-03-22,Москва,iOS,Реферальная программа,РЕФ_03,126.3,Реферальная первая поездка,2024-04-13,Эконом,Нет,Карта,0.599,False,4,False,Reactivated
U01488,2025-08-02,2025-08-03,Екатеринбург,Android,Реферальная программа,РЕФ_08,206.22,Реферальная первая поездка,2025-08-11,Эконом,Ride Pass,Карта,0.654,False,3,False,New
U01489,2025-02-19,2025-02-22,Москва,iOS,Поиск платный,ПОИ_09,355.43,Органическая первая поездка,2025-02-27,Комфорт,Нет,Карта,0.413,False,3,False,Active
U01490,2025-02-21,2025-02-21,Москва,Android,Поиск платный,ПОИ_12,448.85,Промо-первая поездка,2025-03-01,Эконом,Нет,Карта,0.593,False,2,False,At Risk
U01491,2025-08-05,2025-08-06,Москва,iOS,Социальная реклама,СОЦ_02,242.57,Органическая первая поездка,2025-08-10,Эконом,Нет,Карта,0.321,False,2,False,Active
U01492,2025-06-18,2025-06-19,Казань,Android,Социальная реклама,СОЦ_17,194.2,Промо-первая поездка,2025-06-19,Комфорт,Нет,Карта,0.639,True,4,False,Dormant
U01493,2025-07-26,2025-07-29,Казань,iOS,Социальная реклама,СОЦ_14,378.16,Органическая первая поездка,2025-08-07,Эконом,Ride Pass,Карта,0.441,False,2,False,Dormant
U01494,2024-12-14,2024-12-15,Москва,iOS,Социальная реклама,СОЦ_08,426.38,Промо-первая поездка,2025-01-06,Эконом,Нет,Кошелек,0.18,True,2,False,At Risk
U01495,2024-07-29,2024-07-29,Москва,Web,Реферальная программа,РЕФ_06,156.24,Реферальная первая поездка,2024-08-02,Эконом,Нет,Наличные,0.307,False,3,False,At Risk
U01496,2026-01-04,2026-01-06,Казань,Android,Поиск платный,ПОИ_11,336.93,Промо-первая поездка,2026-01-12,Эконом,Ride Pass,Наличные,0.18,False,4,False,Reactivated
U01497,2026-01-06,2026-01-07,Екатеринбург,Android,Реферальная программа,РЕФ_03,201.83,Реферальная первая поездка,2026-01-12,Эконом,Нет,Карта,0.522,False,4,False,Active
U01498,2024-07-03,2024-07-05,Санкт-Петербург,Android,Органика,ОРГ_13,1.59,Промо-первая поездка,2024-07-19,Эконом,Нет,Карта,0.618,False,4,False,Active
U01499,2024-01-21,2024-01-22,Москва,Web,Органика,ОРГ_10,14.87,Не активирован,,Эконом,Нет,Карта,0.499,False,1,False,Never Activated
U01500,2025-09-01,2025-09-04,Казань,Android,CRM реактивация,CRM_05,132.93,Не активирован,,Эконом,Нет,Карта,0.352,False,2,False,Never Activated
U01501,2026-02-25,2026-02-25,Новосибирск,iOS,Реферальная программа,РЕФ_04,282.66,Реферальная первая поездка,2026-03-07,Эконом,Нет,Карта,0.601,False,0,False,Active
U01502,2024-02-27,2024-03-01,Москва,Web,Социальная реклама,СОЦ_04,370.82,Органическая первая поездка,2024-03-06,Эконом,Ride Pass,Карта,0.889,False,4,False,Reactivated
U01503,2024-12-25,2024-12-25,Москва,Android,Реферальная программа,РЕФ_03,262.43,Не активирован,,Эконом,Нет,Наличные,0.371,False,1,False,Never Activated
U01504,2024-06-04,2024-06-06,Москва,Android,Органика,ОРГ_02,26.4,Органическая первая поездка,2024-06-27,Эконом,Нет,Карта,0.494,False,0,False,Active
U01505,2024-03-01,2024-03-03,Москва,Android,Органика,ОРГ_07,2.95,Органическая первая поездка,2024-03-10,Эконом,Ride Pass,Карта,0.592,False,3,False,Active
U01506,2024-01-15,2024-01-18,Москва,iOS,Социальная реклама,СОЦ_16,184.5,Органическая первая поездка,2024-01-17,Эконом,Нет,Карта,0.238,False,1,False,Active
U01507,2025-12-09,2025-12-11,Новосибирск,Android,Социальная реклама,СОЦ_12,328.44,Органическая первая поездка,2025-12-16,Эконом,Нет,Кошелек,0.22,False,4,False,New
U01508,2024-10-11,2024-10-13,Москва,iOS,Органика,ОРГ_12,31.1,Промо-первая поездка,2024-10-20,Бизнес,Нет,Карта,0.975,False,0,False,Reactivated
U01509,2024-01-01,2024-01-02,Казань,iOS,Социальная реклама,СОЦ_05,413.04,Не активирован,,Эконом,Нет,Наличные,0.29,False,0,False,Never Activated
U01510,2024-07-03,2024-07-06,Москва,Android,Поиск платный,ПОИ_12,358.47,Органическая первая поездка,2024-07-23,Эконом,Нет,Кошелек,0.337,False,0,False,Active
U01511,2025-01-17,2025-01-20,Москва,iOS,Партнерский канал,ПАР_06,132.46,Промо-первая поездка,2025-01-19,Эконом,Ride Pass,Наличные,0.796,False,3,False,New
U01512,2025-10-13,2025-10-16,Москва,iOS,Социальная реклама,СОЦ_14,348.57,Органическая первая поездка,2025-10-29,Эконом,Нет,Наличные,0.011,False,3,False,New
U01513,2026-03-22,2026-03-22,Новосибирск,iOS,Партнерский канал,ПАР_17,145.64,Не активирован,,Эконом,Нет,Карта,0.454,False,1,False,Never Activated
U01514,2026-02-22,2026-02-23,Москва,iOS,Социальная реклама,СОЦ_03,316.55,Не активирован,,Эконом,Ride Pass,Наличные,0.319,False,2,False,Never Activated
U01515,2024-01-26,2024-01-26,Казань,Android,Органика,ОРГ_05,15.6,Не активирован,,Эконом,Нет,Карта,0.807,False,4,False,Never Activated
U01516,2024-12-27,2024-12-28,Москва,iOS,Социальная реклама,СОЦ_09,327.41,Отложенная активация,2025-02-02,Эконом,Нет,Карта,0.481,True,1,False,Active
U01517,2024-06-28,2024-06-28,Санкт-Петербург,Android,Органика,ОРГ_06,32.42,Не активирован,,Эконом,Ride Pass,Карта,0.677,True,0,False,Never Activated
U01518,2024-06-23,2024-06-25,Екатеринбург,iOS,Поиск платный,ПОИ_06,362.19,Промо-первая поездка,2024-07-01,Комфорт,Ride Pass,Карта,0.581,False,1,False,Active
U01519,2026-03-24,2026-03-25,Москва,Android,Брендовый трафик,БРЕ_09,59.45,Не активирован,,Эконом,Нет,Карта,0.281,False,2,False,Never Activated
U01520,2024-11-03,2024-11-03,Санкт-Петербург,iOS,Реферальная программа,РЕФ_13,125.9,Не активирован,,Эконом,Нет,Карта,0.446,True,1,False,Never Activated
U01521,2025-06-28,2025-06-28,Санкт-Петербург,Android,Партнерский канал,ПАР_12,132.82,Органическая первая поездка,2025-07-03,Комфорт,Ride Pass,Карта,0.774,False,0,False,Active
U01522,2024-11-04,2024-11-04,Казань,iOS,Органика,ОРГ_05,15.0,Отложенная активация,2024-12-07,Эконом,Нет,Карта,0.832,False,3,False,Dormant
U01523,2024-10-28,2024-10-30,Москва,iOS,Партнерский канал,ПАР_02,128.44,Не активирован,,Эконом,Нет,Карта,1.0,False,1,False,Never Activated
U01524,2025-12-30,2026-01-02,Москва,Android,Брендовый трафик,БРЕ_05,49.05,Отложенная активация,2026-02-04,Эконом,Ride Pass,Карта,0.502,False,2,False,Dormant
U01525,2024-08-09,2024-08-11,Екатеринбург,iOS,Реферальная программа,РЕФ_01,120.74,Реферальная первая поездка,2024-08-29,Комфорт,Нет,Наличные,0.297,False,3,False,New
U01526,2025-06-09,2025-06-12,Санкт-Петербург,Web,Реферальная программа,РЕФ_10,147.32,Не активирован,,Эконом,Нет,Карта,0.492,False,3,False,Never Activated
U01527,2025-03-25,2025-03-27,Москва,Android,Органика,ОРГ_16,23.23,Органическая первая поездка,2025-04-04,Комфорт,Ride Pass,Карта,0.642,False,1,False,New
U01528,2024-11-21,2024-11-23,Москва,iOS,Партнерский канал,ПАР_12,197.6,Органическая первая поездка,2024-11-28,Эконом,Нет,Карта,1.0,False,1,False,New
U01529,2025-03-10,2025-03-13,Санкт-Петербург,Android,Органика,ОРГ_16,24.95,Органическая первая поездка,2025-03-24,Эконом,Нет,Наличные,0.419,False,3,True,Dormant
U01530,2024-09-15,2024-09-17,Казань,Android,Органика,ОРГ_03,2.65,Органическая первая поездка,2024-10-09,Эконом,Нет,Кошелек,0.375,False,3,False,Active
U01531,2025-07-08,2025-07-10,Санкт-Петербург,iOS,Брендовый трафик,БРЕ_04,30.93,Промо-первая поездка,2025-07-11,Комфорт,Нет,Карта,0.721,False,0,False,Active
U01532,2024-09-15,2024-09-18,Москва,Android,Поиск платный,ПОИ_16,351.84,Органическая первая поездка,2024-10-11,Комфорт,Ride Pass,Кошелек,0.497,False,3,False,Reactivated
U01533,2024-09-21,2024-09-22,Москва,Android,Реферальная программа,РЕФ_06,268.85,Реферальная первая поездка,2024-09-21,Комфорт,Нет,Карта,0.457,False,4,False,New
U01534,2026-03-11,2026-03-14,Москва,Android,Реферальная программа,РЕФ_06,242.18,Реферальная первая поездка,2026-03-20,Эконом,Ride Pass,Карта,0.794,False,3,False,Active
U01535,2024-04-30,2024-04-30,Москва,Android,Поиск платный,ПОИ_11,427.28,Органическая первая поездка,2024-05-07,Эконом,Нет,Карта,0.43,False,2,False,New
U01536,2025-05-15,2025-05-16,Москва,iOS,Органика,ОРГ_07,11.61,Органическая первая поездка,2025-05-19,Эконом,Нет,Карта,0.354,False,2,False,Dormant
U01537,2024-04-19,2024-04-21,Казань,iOS,Партнерский канал,ПАР_17,90.9,Не активирован,,Бизнес,Нет,Карта,0.489,False,0,False,Never Activated
U01538,2025-01-26,2025-01-28,Казань,iOS,Поиск платный,ПОИ_03,426.2,Промо-первая поездка,2025-01-29,Эконом,Ride Pass,Карта,0.936,False,0,False,Reactivated
U01539,2025-09-20,2025-09-22,Москва,Android,Поиск платный,ПОИ_14,193.87,Отложенная активация,2025-10-23,Эконом,Нет,Карта,0.686,False,1,False,Reactivated
U01540,2024-03-28,2024-03-28,Казань,Android,Поиск платный,ПОИ_14,501.95,Промо-первая поездка,2024-04-03,Комфорт,Нет,Карта,0.892,False,0,False,Active
U01541,2024-06-22,2024-06-25,Казань,Android,Социальная реклама,СОЦ_02,346.2,Органическая первая поездка,2024-07-02,Комфорт,Ride Pass,Карта,0.19,False,0,False,Active
U01542,2025-07-26,2025-07-28,Санкт-Петербург,Web,Реферальная программа,РЕФ_15,150.14,Реферальная первая поездка,2025-08-05,Эконом,Нет,Наличные,0.01,False,3,False,Dormant
U01543,2024-03-28,2024-03-30,Москва,iOS,Социальная реклама,СОЦ_06,345.25,Органическая первая поездка,2024-04-18,Эконом,Нет,Карта,0.409,False,3,True,At Risk
U01544,2024-02-21,2024-02-22,Екатеринбург,Android,Брендовый трафик,БРЕ_10,52.14,Органическая первая поездка,2024-02-27,Эконом,Ride Pass,Карта,0.049,False,4,False,Active
U01545,2024-03-31,2024-04-01,Москва,iOS,Реферальная программа,РЕФ_05,155.46,Реферальная первая поездка,2024-04-07,Эконом,Нет,Карта,0.543,True,3,False,Dormant
U01546,2024-09-19,2024-09-20,Новосибирск,iOS,Социальная реклама,СОЦ_15,332.38,Органическая первая поездка,2024-09-28,Эконом,Нет,Карта,0.795,False,0,False,At Risk
U01547,2024-08-23,2024-08-23,Екатеринбург,iOS,CRM реактивация,CRM_07,134.16,Реактивация после регистрации,2024-09-23,Комфорт,Нет,Наличные,0.54,False,0,False,At Risk
U01548,2025-03-07,2025-03-09,Казань,Android,Поиск платный,ПОИ_07,215.9,Промо-первая поездка,2025-03-16,Эконом,Нет,Карта,0.966,False,4,False,At Risk
U01549,2024-12-27,2024-12-29,Москва,Android,Органика,ОРГ_06,4.56,Промо-первая поездка,2025-01-12,Эконом,Нет,Карта,0.545,False,1,True,At Risk
U01550,2024-06-22,2024-06-22,Москва,Android,Органика,ОРГ_12,23.84,Органическая первая поездка,2024-07-02,Эконом,Нет,Карта,0.301,False,3,False,At Risk
U01551,2024-03-08,2024-03-11,Санкт-Петербург,Android,Органика,ОРГ_16,31.12,Органическая первая поездка,2024-03-19,Комфорт,Нет,Наличные,0.357,False,2,False,Active
U01552,2024-11-12,2024-11-12,Москва,Android,CRM реактивация,CRM_04,90.64,Не активирован,,Эконом,Нет,Карта,0.673,False,4,False,Never Activated
U01553,2024-06-26,2024-06-26,Санкт-Петербург,Android,Брендовый трафик,БРЕ_04,52.84,Промо-первая поездка,2024-07-15,Эконом,Нет,Карта,0.456,False,4,False,At Risk
U01554,2024-05-06,2024-05-09,Санкт-Петербург,iOS,Поиск платный,ПОИ_04,306.92,Не активирован,,Эконом,Нет,Карта,0.282,False,4,False,Never Activated
U01555,2024-08-31,2024-08-31,Казань,iOS,Поиск платный,ПОИ_11,350.08,Органическая первая поездка,2024-09-06,Эконом,Нет,Карта,0.376,True,4,False,Dormant
U01556,2024-09-07,2024-09-07,Москва,iOS,Поиск платный,ПОИ_17,232.07,Органическая первая поездка,2024-09-14,Эконом,Нет,Карта,0.549,True,3,False,Active
U01557,2026-02-02,2026-02-05,Новосибирск,Android,Партнерский канал,ПАР_11,111.82,Не активирован,,Эконом,Нет,Карта,0.189,False,0,False,Never Activated
U01558,2025-05-31,2025-06-01,Москва,Android,Поиск платный,ПОИ_07,207.18,Промо-первая поездка,2025-06-01,Эконом,Ride Pass,Карта,0.662,False,1,False,Dormant
U01559,2024-07-18,2024-07-19,Москва,iOS,Органика,ОРГ_14,14.61,Органическая первая поездка,2024-07-29,Бизнес,Нет,Карта,0.572,False,0,False,Reactivated
U01560,2024-08-27,2024-08-29,Москва,Android,CRM реактивация,CRM_06,49.67,Не активирован,,Эконом,Нет,Карта,0.715,False,1,False,Never Activated
U01561,2025-01-11,2025-01-14,Москва,Web,Поиск платный,ПОИ_12,393.71,Промо-первая поездка,2025-01-19,Комфорт,Нет,Кошелек,0.356,False,2,False,Reactivated
U01562,2025-05-03,2025-05-06,Москва,iOS,Органика,ОРГ_01,18.81,Не активирован,,Комфорт,Нет,Карта,0.191,False,3,False,Never Activated
U01563,2026-02-25,2026-02-26,Казань,Android,Органика,ОРГ_05,32.37,Органическая первая поездка,2026-03-15,Эконом,Нет,Карта,0.308,False,0,False,Dormant
U01564,2024-12-29,2025-01-01,Москва,Android,Социальная реклама,СОЦ_16,224.24,Не активирован,,Комфорт,Нет,Карта,0.47,True,1,False,Never Activated
U01565,2024-12-25,2024-12-28,Казань,Android,Поиск платный,ПОИ_01,307.65,Органическая первая поездка,2025-01-03,Эконом,Нет,Карта,0.382,False,0,False,New
